,name,size,price,reviews,rating,category,profit
2473,Vocabulary.com,8.671232,2.99,1718,4.5,Education,5136.820000000001
2474,Dash Up 2,72.339456,0.0,8,4.5,Games,0.0
2475,Scan & Translate - image Scanner and Translator,102.495232,2.99,1376,4.0,Utilities,4114.240000000001
2476,Crazy Freekick,33.681408,0.0,228,4.5,Games,0.0
2477,PKTBALL - Endless Arcade Smash Sport,123.222016,0.0,5492,4.5,Games,0.0
2478,"ytools-flashlight,ruler,spirit level,protractor and sound level meter",2.162688,0.99,43,4.5,Utilities,42.57
2479,TestNav,4.448256,0.0,491,1.5,Education,0.0
2480,OUTDODGE,41.732096,0.0,117,4.0,Games,0.0
2481,Don't Touch This - Secret Data Vault,40.141824,6.99,615,4.5,Photo & Video,4298.85
2482,Micromedex Drug Reference Essentials,5.69344,2.99,428,1.5,Medical,1279.72
2483,JR東日本アプリ,25.631744,0.0,0,0.0,Navigation,0.0
2484,Social Picket - Stalker & Spy for Instagram,11.301888,0.0,285,4.0,Utilities,0.0
2485,Sight Words Ninja - Slicing Game to Learn to Read,55.71072,1.99,112,4.0,Education,222.88
2486,"单机三国志-不抽卡无体力,战个痛快",134.600704,0.99,15,4.5,Games,14.85
2487,AnyFont,6.157312,1.99,324,4.0,Utilities,644.76
2488,Sometimes You Die,27.910144,1.99,428,4.0,Games,851.72
2489,Page: English Grammar & Spell Checker + Translator,24.753152,3.99,1252,4.5,Productivity,4995.4800000000005
2490,iWeather - World weather forecast,30.547968,0.0,80,4.5,Weather,0.0
2491,Skiplagged — Actually Cheap Flights & Hotels,106.739712,0.0,1851,4.5,Travel,0.0
2492,World Craft HD,154.244096,0.0,3933,3.0,Games,0.0
2493,Multiplayer Terraria edition,15.79008,3.99,6981,4.0,Games,27854.190000000002
2494,SimplePlanes,338.566144,4.99,2767,4.5,Games,13807.33
2495,Sago Mini Monsters,87.442432,2.99,409,4.5,Education,1222.91
2496,Papa's Freezeria To Go!,53.638144,0.99,885,4.5,Games,876.15
2497,Brushstroke,61.438976,3.99,1373,4.5,Photo & Video,5478.27
2498,InsSave - Download & Save Photos & Videos From Instagram With Ease!,2.31424,0.99,107,3.0,Social Networking,105.92999999999999
2499,Photon X Flash Web Browser & Player for iPhone - Full Screen Video plus Games,12.853248,2.99,3,1.0,Utilities,8.97
2500,Black Elements – Use our cool Wallpapers to change the elements on your Home Screen and Lock Screen to another color!,11.292672,1.99,44,1.0,Lifestyle,87.56
2501,Soccer Stars™,67.262464,0.0,43216,4.5,Games,0.0
2502,Face Swap Booth – photo faceswap & face changer,27.779072,0.0,5300,4.0,Entertainment,0.0
2503,Kitchen Scramble: Cooking Game,117.025792,0.0,17925,3.5,Games,0.0
2504,Teach Your Monster to Read - Phonics and Reading,95.277056,4.99,75,3.5,Education,374.25
2505,Gummy Drop! – A Match 3 Puzzle Game,123.35616,0.0,59158,4.5,Games,0.0
2506,Theory Test 4-in-1 Bundle - Driving Test Success,1046.276096,4.99,0,0.0,Reference,0.0
2507,"Babbel – Learn Languages Spanish, French & more",135.98208,0.0,1533,4.0,Education,0.0
2508,Red Onion - Tor-powered web browser for anonymous browsing and darknet,49.845248,1.99,2566,4.5,Utilities,5106.34
2509,大空ヘクタール農園,109.408256,4.99,0,0.0,Games,0.0
2510,百度手机卫士－wifi管家照片管理防骚扰安全助手,64.237568,0.0,119,4.5,Utilities,0.0
2511,Fix My Car: Custom Mods,53.654528,1.99,87,4.0,Games,173.13
2512,Leo's Fortune,96.093184,4.99,6776,4.5,Games,33812.24
2513,Fantastical 2 for iPad - Calendar and Reminders,43.11552,9.99,900,4.5,Productivity,8991.0
2514,Just Dance Now,67.874816,0.0,2535,3.5,Games,0.0
2515,Flappy Golf,98.557952,0.0,14995,4.5,Games,0.0
2516,FTL: Faster Than Light,179.816448,9.99,3832,4.5,Games,38281.68
2517,LongStory: Choose your own dating game,70.488064,0.0,1467,4.0,Games,0.0
2518,Hairy Face Salon - Messy Shave Makeover,78.550016,0.0,416,2.5,Games,0.0
2519,SKRWT,34.190336,1.99,230,4.5,Photo & Video,457.7
2520,Space Marshals,443.423744,3.99,3515,4.5,Games,14024.85
2521,Forgotten Memories: Alternate Realities,1361.486848,5.99,669,4.0,Games,4007.31
2522,Scanbot - Scanner App & Fax,149.34016,0.0,3936,4.5,Utilities,0.0
2523,Spellspire,68.319232,0.0,2939,4.5,Games,0.0
2524,DatPiff,88.672256,0.0,2815,3.5,Music,0.0
2525,musical.ly - your video social network,173.910016,0.0,105429,4.5,Photo & Video,0.0
2526,MuseScore Songbook - Sheet Music,86.334464,1.99,403,4.0,Music,801.97
2527,MMX Racing,836.734976,0.0,12854,4.5,Games,0.0
2528,Wishbone - Compare Anything,117.052416,0.0,20649,4.5,Social Networking,0.0
2529,ArtPose,164.829184,2.99,102,4.5,Reference,304.98
2530,"Wayfair - Shop Furniture, Home Decor, Daily Sales",165.069824,0.0,12578,5.0,Shopping,0.0
2531,Mini Metro,113.240064,4.99,4064,5.0,Games,20279.36
2532,Sumotori Dreams,6.47168,0.99,1036,4.0,Games,1025.64
2533,Family Guy: The Quest for Stuff,131.257344,0.0,104060,4.5,Games,0.0
2534,Zenly - Locate your friends in realtime,126.879744,0.0,427,4.0,Social Networking,0.0
2535,Sunken Secrets,180.488192,0.0,10849,4.5,Games,0.0
2536,Jupiter Jump,16.756736,0.0,2890,4.5,Games,0.0
2537,Make It Rain: The Love of Money,169.664512,0.0,27556,4.5,Games,0.0
2538,Yup - Homework Help with Math & Science Tutors,99.890176,0.0,1424,4.5,Education,0.0
2539,Ninja UP!,37.830656,0.0,1233,4.0,Games,0.0
2540,"VIDO - Rewards, Music and Videos for YouTube",47.266816,0.0,2133,4.5,Entertainment,0.0
2541,Skullduggery!,149.618688,2.99,409,4.5,Games,1222.91
2542,Rules!,56.890368,2.99,835,4.5,Games,2496.65
2543,2048,15.536128,0.0,157882,4.5,Games,0.0
2544,Pokémon TCG Online,629.44256,0.0,13559,3.5,Games,0.0
2545,BET NOW - Watch Shows,37.992448,0.0,967,2.5,Entertainment,0.0
2546,Windy ~ Sleep Relax Meditate & white noise sounds,95.154176,1.99,5285,4.5,Health & Fitness,10517.15
2547,妙健康-健康自测管家,156.249088,0.0,0,0.0,Health & Fitness,0.0
2548,Missguided,85.92896,0.0,113,3.5,Shopping,0.0
2549,AirAttack 2,510.278656,0.99,229,4.5,Games,226.71
2550,Google Docs,199.993344,0.0,64259,4.5,Productivity,0.0
2551,Google Sheets,292.41856,0.0,24602,4.5,Productivity,0.0
2552,Wild Kratts World Adventure,170.135552,3.99,193,3.0,Education,770.07
2553,Funimate video editor: add cool effects to videos,104.902656,0.0,123268,4.5,Photo & Video,0.0
2554,Zombie Catchers,103.38816,0.0,16805,4.5,Games,0.0
2555,WordNerd - The picture puzzle game for word nerds,161.055744,0.0,414,4.5,Games,0.0
2556,世界邦行程大师-出国自由行定制专家,83.551232,0.0,0,0.0,Travel,0.0
2557,Meipai,147.106816,0.0,1190,4.5,Photo & Video,0.0
2558,in-capturing moments in life,147.728384,0.0,16,4.0,Photo & Video,0.0
2559,Score! Hero,170.775552,0.0,85395,4.5,Games,0.0
2560,Star Wars™: Commander,187.205632,0.0,253448,4.5,Games,0.0
2561,Piano Tiles (Don't Tap The White Tile),22.286336,0.0,172686,4.5,Games,0.0
2562,100 Balls,23.143424,0.0,30967,4.5,Games,0.0
2563,The Easter Bunny Tracker,17.702912,1.99,38,2.5,Entertainment,75.62
2564,ALONE...,50.423808,0.99,465,4.5,Games,460.35
2565,8-Bit RPG Creator,40.91904,2.99,73,4.0,Games,218.27
2566,Thomas Was Alone,228.364288,4.99,1226,5.0,Games,6117.740000000001
2567,"Union - Combine, Blend, and Edit Photos",52.169728,1.99,1372,4.5,Photo & Video,2730.28
2568,KNFB Reader,106.42944,99.99,71,4.5,Productivity,7099.29
2569,Kiwanuka,49.516544,0.99,1025,4.5,Games,1014.75
2570,Candy Crush Soda Saga,241.862656,0.0,133394,4.5,Games,0.0
2571,Almanac Long-Range Weather Forecast,15.704064,0.0,12,1.5,Weather,0.0
2572,Ambition: Strategy War Game,54.139904,3.99,360,3.5,Games,1436.4
2573,The Impossible Letter Game,25.1136,0.0,6956,4.5,Games,0.0
2574,Red Ball 4,105.723904,0.99,9818,4.5,Games,9719.82
2575,Pet Buddies HD,108.698624,0.0,8227,4.5,Games,0.0
2576,No Brakes,21.55008,0.0,6865,4.5,Games,0.0
2577,Sounds app - Music And Friends,132.41344,0.0,5126,4.5,Music,0.0
2578,"Adobe Spark Video, Animated Videos in minutes",154.832896,0.0,4302,4.5,Productivity,0.0
2579,Looney Tunes Dash!,179.526656,0.0,25806,4.5,Games,0.0
2580,タップル誕生 - 出会いアプリで趣味から恋活・婚活,62.87872,0.0,37,4.5,Social Networking,0.0
2581,Summoners War,38.124544,0.0,137122,4.5,Games,0.0
2582,Mr Jack Pocket,100.68992,2.99,31,3.5,Games,92.69000000000001
2583,Botanicula,660.328448,4.99,959,4.5,Games,4785.41
2584,Peggle Blast,454.746112,0.0,11528,4.0,Games,0.0
2585,Webcams – EarthCam,43.324416,0.0,912,4.0,Travel,0.0
2586,Face Swap-r,3.56352,0.0,17,2.5,Entertainment,0.0
2587,Cooking Academy 2: World Cuisine (Full),133.746688,2.99,988,4.5,Games,2954.1200000000003
2588,ikouhoushi,58.945536,0.0,0,0.0,Book,0.0
2589,Cinamatic,43.502592,2.99,937,3.5,Photo & Video,2801.63
2590,MADDEN NFL Mobile,147.190784,0.0,230289,4.5,Games,0.0
2591,Wayward Souls,47.94368,6.99,2061,4.5,Games,14406.390000000001
2592,Pop Jump,130.39616,0.99,1,2.0,Games,0.99
2593,Disney Karaoke: Frozen,103.23968,6.99,313,3.5,Music,2187.87
2594,Set up the airplane parts! - Work Experience-Based Brain Training App,126.217216,1.99,0,0.0,Education,0.0
2595,Super Knock and Run,42.919936,0.0,0,0.0,Games,0.0
2596,World of Tanks Blitz,2952.593408,0.0,41729,4.5,Games,0.0
2597,Game Studio Tycoon – Become A Game Developer!,137.838592,1.99,131,4.5,Games,260.69
2598,Ghost Lens+Scary Photo Video Edit&Collage Maker,102.500352,0.0,18316,5.0,Photo & Video,0.0
2599,全民炸金花-首款含电玩城百家乐的棋牌游戏,44.42624,0.0,22,5.0,Games,0.0
2600,Mud Bogger ( 3D Monster Truck Driving & Racing Games ),109.277184,0.99,16,2.5,Games,15.84
2601,Table Tennis Touch,318.71488,2.99,1701,4.5,Games,5085.990000000001
2602,Kim Kardashian: Hollywood,239.976448,0.0,397730,4.5,Games,0.0
2603,Tantan,35.807232,0.0,235,4.5,Social Networking,0.0
2604,94%,121.039872,0.0,13805,4.5,Games,0.0
2605,オービス警報 - オービス/速度取締り&渋滞,40.777728,2.99,0,0.0,Navigation,0.0
2606,Flinch - Video Chat Staring Contest,88.759296,0.0,2134,3.0,Social Networking,0.0
2607,Fyuse - 3D Photos,118.107136,0.0,4126,4.5,Photo & Video,0.0
2608,パチスロ モンスターハンター 月下雷鳴,1997.754368,14.99,0,0.0,Games,0.0
2609,YouCam Makeup: Magic Makeup Selfie Cam,133.124096,0.0,14188,4.5,Photo & Video,0.0
2610,斗鱼--王者大神在直播,200.382464,0.0,266,2.5,Entertainment,0.0
2611,Mucho Party,87.665664,0.0,307,4.5,Games,0.0
2612,贝贝-8000万妈妈信赖的母婴正品特卖拼团商城,109.4912,0.0,6,3.5,Shopping,0.0
2613,Keystone Biology Practice Test,28.78464,0.99,6,3.0,Education,5.9399999999999995
2614,Civilization Revolution 2,1009.885184,9.99,5416,4.0,Games,54105.840000000004
2615,Kritika: The White Knights,1062.202368,0.0,5185,4.5,Games,0.0
2616,"Forest: Stay focused, be present",57.554944,1.99,1869,5.0,Productivity,3719.31
2617,"8fit - Workouts, meal plans and personal trainer",101.789696,0.0,8730,5.0,Health & Fitness,0.0
2618,iThoughts (mindmap),56.014848,11.99,287,4.5,Productivity,3441.13
2619,Clash of Lords 2: New Age,207.059968,0.0,7795,4.0,Games,0.0
2620,SONIC Drive-In,71.068672,0.0,1645,4.0,Food & Drink,0.0
2621,Cupcake Mania™,167.641088,0.0,15336,4.5,Games,0.0
2622,botman - Real time video chat,86.319104,0.0,7,3.0,Social Networking,0.0
2623,LINE: Disney Tsum Tsum,77.043712,0.0,65155,4.5,Games,0.0
2624,Best Fiends,271.392768,0.0,37584,4.5,Games,0.0
2625,Bitmoji - Your Personal Emoji,105.198592,0.0,37972,4.5,Utilities,0.0
2626,Pixel Cup Soccer,45.298688,0.99,64,4.0,Games,63.36
2627,Goat Simulator,436.621312,4.99,34819,4.5,Games,173746.81
2628,Rocket Cars,154.898432,0.0,1404,4.0,Games,0.0
2629,Stealers Steal: A thief's quest for gold,120.459264,0.99,12,5.0,Games,11.879999999999999
2630,Pink Pong,17.800192,0.0,504,3.5,Games,0.0
2631,The Lost Ship,68.837376,0.99,262,4.5,Games,259.38
2632,Angry Birds Transformers,364.130304,0.0,106434,4.5,Games,0.0
2633,WorldCraft : 3D Build & Craft,185.914368,0.99,468,4.0,Games,463.32
2634,ViRATES[バイレーツ]-面白ネタまとめの決定版！,5.863424,0.0,0,0.0,News,0.0
2635,Tormentum - a Point & Click Adventure,367.181824,4.99,127,4.5,Games,633.73
2636,Copy My Data,1.376256,0.0,72,4.0,Utilities,0.0
2637,Implosion - Never Lose Hope,2610.579456,9.99,1644,4.5,Games,16423.56
2638,虎牙直播-热门高清游戏互动直播平台,77.289472,0.0,38,3.5,Entertainment,0.0
2639,PHHHOTO - Look Alive,54.254592,0.0,4280,4.0,Photo & Video,0.0
2640,FOTONICA,263.354368,2.99,352,4.5,Games,1052.48
2641,Sago Mini Road Trip,80.607232,2.99,343,4.5,Education,1025.5700000000002
2642,Tomb Raider II,310.94272,0.99,330,4.0,Games,326.7
2643,Stay In The Line Pro,6.7584,0.99,474,4.0,Games,469.26
2644,Toca Life: Town,453.559296,2.99,3174,4.5,Education,9490.26
2645,Timberman,72.761344,0.0,35587,4.5,Games,0.0
2646,Fresco — Be a part of the news,51.37408,0.0,219,4.0,News,0.0
2647,Torque Burnout,672.060416,0.0,2531,4.0,Games,0.0
2648,星になったカイロくん,186.052608,4.99,0,0.0,Games,0.0
2649,最後の英単語学習！マジタン,80.379904,0.99,0,0.0,Education,0.0
2650,Instant Repost for Instagram-Stories Repost Upload,7.704576,0.0,1528,4.5,Utilities,0.0
2651,"Powerful Silent Timer – Vibration Alarm for Library, Train etc.",2.6624,0.99,1,4.0,Productivity,0.99
2652,e袋洗-新用户领20元优惠券，20分钟上门取送,58.715136,0.0,0,0.0,Lifestyle,0.0
2653,LabQuest Viewer,17.610752,4.99,0,0.0,Education,0.0
2654,"Skater - Skate Legendary Spots, Perfect Board Feel",398.277632,4.99,2040,4.0,Games,10179.6
2655,Elevate - Brain Training and Games,196.350976,0.0,58092,5.0,Education,0.0
2656,CalculationBook Pro,4.824064,2.99,7,4.5,Utilities,20.93
2657,Phonics Fun on Farm Educational Learn to Read App,99.21536,2.99,59,4.0,Education,176.41000000000003
2658,"Little Builders - Trucks, Cranes & Digger for Kids",245.778432,1.99,220,3.5,Education,437.8
2659,DragonBox Elements - Geometry Proofs,321.501184,4.99,118,4.5,Education,588.82
2660,Lumo Deliveries,230.2976,0.0,679,3.0,Games,0.0
2661,JibJab,113.507328,0.0,3755,4.5,Entertainment,0.0
2662,NFL Fantasy Football - Official NFL Fantasy App,81.811456,0.0,8234,3.0,Sports,0.0
2663,Smart Music: Streaming Videos and Radio,32.728064,0.0,17,4.5,Music,0.0
2664,Photo Editing Effects & Collage Maker - Effectshop,56.615936,0.0,422,4.5,Photo & Video,0.0
2665,喜马拉雅FM（听书社区）电台有声小说相声英语,130.731008,0.0,2111,5.0,Book,0.0
2666,Osmo Tangram,160.265216,0.0,200,4.0,Games,0.0
2667,Osmo Words,232.315904,0.0,121,4.0,Games,0.0
2668,E! Now,95.158272,0.0,5506,4.5,Entertainment,0.0
2669,Osmo Newton,536.59648,0.0,132,4.0,Games,0.0
2670,Fantasy Forest Story: Land Before Dragons,191.102976,0.0,7935,4.5,Games,0.0
2671,SHEIN Shopping - Women's Clothing & Fashion,58.648576,0.0,12663,4.5,Shopping,0.0
2672,Super Slowmo Shooter,19.88096,0.99,208,3.5,Games,205.92
2673,Adobe Photoshop Lightroom for iPhone,143.550464,0.0,1494,4.0,Photo & Video,0.0
2674,Microgue,30.928896,1.99,77,3.5,Games,153.23
2675,WSVN Hurricane Tracker,73.956352,0.0,40,4.0,News,0.0
2676,Google Slides,249.6256,0.0,9920,4.0,Productivity,0.0
2677,World Of Navy Ships,96.100352,1.99,5956,4.5,Games,11852.44
2678,Starry sky Camera,10.113024,1.99,0,0.0,Photo & Video,0.0
2679,SHAHID for iPhone,19.70688,0.0,176,2.0,Entertainment,0.0
2680,CCTV5,90.850304,0.0,14,1.0,Sports,0.0
2681,Angry Birds 2,446.483456,0.0,109104,4.0,Games,0.0
2682,Two Dots,285.0048,0.0,139486,4.5,Games,0.0
2683,Gods of Olympus,116.436992,0.0,21414,4.5,Games,0.0
2684,QQ邮箱HD,146.654208,0.0,55,3.0,Utilities,0.0
2685,Assassin's Creed Identity,2538.487808,4.99,3517,4.0,Games,17549.83
2686,Turbo Dismount®,317.99296,0.0,24808,4.5,Games,0.0
2687,Candy Camera,61.046784,0.0,397,4.0,Photo & Video,0.0
2688,XCOM®: Enemy Within,3508.826112,9.99,2855,4.0,Games,28521.45
2689,Video Merger Pro Combine Multiple Videos to Video,40.767488,0.99,2604,4.0,Photo & Video,2577.96
2690,RoverCraft Space Racing,475.708416,0.0,7375,4.5,Games,0.0
2691,Billionaire – Business Capitalist Tycoon!,83.843072,0.0,42058,4.5,Games,0.0
2692,Hoopa City,246.142976,2.99,444,4.5,Education,1327.5600000000002
2693,SLOTS: TRUMP vs. HILLARY CLINTON Free Slot Games,168.546304,0.0,834,5.0,Games,0.0
2694,Beach Buggy Racing,115.208192,0.0,4386,4.5,Games,0.0
2695,Tractor Crew: Operation Cleanup,244.719616,1.99,8,4.0,Games,15.92
2696,ダイエットが続く！人気のカロリー・体重管理アプリ 「もぐたん」,45.577216,0.0,28,4.5,Health & Fitness,0.0
2697,Reckless Racing 3,784.058368,2.99,299,4.0,Games,894.0100000000001
2698,Dragon Mania Legends: Dragon Breeding Game,122.903552,0.0,34039,4.5,Games,0.0
2699,Heroes® of Might & Magic® III – HD Edition,1859.33312,9.99,800,3.5,Games,7992.0
2700,XtraMath,74.678272,4.99,482,3.0,Education,2405.1800000000003
2701,The Secret of Raven Rock,108.105728,0.99,173,4.0,Games,171.27
2702,Money - Track your money easily.,15.391744,0.99,5,4.0,Finance,4.95
2703,My Emma :),136.275968,0.0,8412,4.5,Games,0.0
2704,Need for Speed™ No Limits,1085.84448,0.0,34998,4.5,Games,0.0
2705,! OH Fantastic Free Kick + Kick Wall Challenge,162.557952,0.0,0,0.0,Games,0.0
2706,Game Cheats - Super-Mario Universe 2 Luigi Galaxy Starship Edition,45.887488,4.99,65,1.0,Games,324.35
2707,テレビ視聴,42.018816,0.0,0,0.0,Entertainment,0.0
2708,Monty Python's The Ministry of Silly Walks,421.02784,1.99,356,4.0,Games,708.4399999999999
2709,Lomotif Music Video Editor - Add Music & Effects!,138.831872,0.0,3507,4.0,Photo & Video,0.0
2710,AT&T Mobile Transfer - Free,26.359808,0.0,3024,4.5,Utilities,0.0
2711,Lucky Cactus,8.708096,9.99,378,3.5,Entertainment,3776.2200000000003
2712,Magic Tiles : Music Maker - Don't Touch the White,36.5312,0.0,4944,4.5,Games,0.0
2713,"Adobe Photoshop Mix - Cut out, combine, create",202.334208,0.0,5253,4.5,Photo & Video,0.0
2714,Paradise Bay,322.69312,0.0,20383,4.0,Games,0.0
2715,Online Head Ball,111.458304,0.0,5160,4.5,Games,0.0
2716,THE KING OF FIGHTERS '98,131.387392,2.99,401,4.5,Games,1198.99
2717,Dungeon Hunter 5 - Multiplayer RPG on iOS,2288.456704,0.0,22513,4.5,Games,0.0
2718,Love Msg,9.677824,0.99,0,0.0,Social Networking,0.0
2719,虎牙直播HD-热门高清游戏互动直播平台,115.755008,0.0,21,3.5,Entertainment,0.0
2720,Blackwell 1: Legacy,317.93152,2.99,86,4.5,Games,257.14000000000004
2721,Tubi TV - Watch Free Movies & TV Shows,50.238464,0.0,2368,4.0,Entertainment,0.0
2722,美柚经期助手(专业版)-月经·生理期预测，还能备孕育儿,108.589056,0.99,0,0.0,Health & Fitness,0.0
2723,FRAMED,357.446656,3.99,971,4.5,Games,3874.2900000000004
2724,MultiCraft -- Survival Craft Build Sandbox Game,65.483776,0.0,1102,3.5,Games,0.0
2725,ArtPose Female Edition,151.115776,2.99,85,4.0,Reference,254.15
2726,Pro Editor - Video Maker for FaceBook & Youtube,53.158912,0.0,3668,2.5,Photo & Video,0.0
2727,WiFi钥匙—万能wifi密码钥匙,41.617408,0.0,82,4.5,Utilities,0.0
2728,RGB Express - Mini Truck Puzzle,37.16608,1.99,5575,4.5,Games,11094.25
2729,Broken Age ™,2890.24512,4.99,1641,4.5,Games,8188.59
2730,DelusionCreatureGacha,50.221056,0.0,1,5.0,Games,0.0
2731,CSR Racing 2,1944.321024,0.0,257100,5.0,Games,0.0
2732,Diamond Quest!,177.651712,0.0,4278,4.5,Games,0.0
2733,Bee Brilliant,199.310336,0.0,11151,5.0,Games,0.0
2734,College Lacrosse 2014,128.83968,3.99,432,4.0,Games,1723.68
2735,LINE PokoPoko,287.75936,0.0,631,4.5,Games,0.0
2736,Shades: A Simple Puzzle Game,44.048384,1.99,7598,4.5,Games,15120.02
2737,Instaflash Pro,17.196032,4.99,249,5.0,Photo & Video,1242.51
2738,La radio des enfants : Trop Fort !,52.482048,2.99,0,0.0,Entertainment,0.0
2739,Offroad Legends 2,83.378176,0.99,1108,4.5,Games,1096.92
2740,FALLMAN – Trampoline Action,53.65248,0.0,139,4.5,Games,0.0
2741,FreeFlight Pro.,226.12992,0.0,1352,3.5,Entertainment,0.0
2742,Jurassic Life: Tyrannosaurus Rex Dinosaur Simulator,95.854592,0.99,842,4.5,Games,833.58
2743,MotiConnect Pro,23.92064,1.99,0,0.0,Health & Fitness,0.0
2744,Touch Notation,121.240576,11.99,18,4.0,Music,215.82
2745,Toy Blast,268.521472,0.0,75822,4.5,Games,0.0
2746,Soccer Star 2016 World Legend,328.875008,0.0,7765,4.5,Games,0.0
2747,Bio Inc. Platinum - Biomedical Plague,104.0384,2.99,573,4.5,Games,1713.2700000000002
2748,Cookie Monster's Challenge,53.510144,2.99,62,3.5,Education,185.38000000000002
2749,Instant X - Take instant-camera-like photo with double exposure and bulb mode,8.614912,0.0,0,0.0,Photo & Video,0.0
2750,Free Piano app by Yokee,73.091072,0.0,13016,4.5,Music,0.0
2751,Simple Radio - Live AM & FM Radio Stations,36.992,0.0,4787,4.5,Music,0.0
2752,挖财宝理财-预期年化收益高达12%,48.109568,0.0,7,4.0,Finance,0.0
2753,Earn to Die 2,102.755328,1.99,3072,4.5,Games,6113.28
2754,"CollageKing pro - 2 in one (Two applications in one) create Photo and Video collage frame for instagram, vine",51.412992,1.99,412,4.0,Photo & Video,819.88
2755,8-BIT WATERSLIDE,98.3808,0.0,158,4.5,Games,0.0
2756,Galileo Offline Maps Pro,54.066176,3.99,153,4.5,Travel,610.47
2757,Model My Diet - Women - Weight Loss Motivation,45.313024,0.0,236,4.0,Health & Fitness,0.0
2758,PAW Patrol Rescue Run HD,452.64896,6.99,491,3.0,Education,3432.09
